"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MONM0007","2017-05","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","93.0","5,a,,N","",""
"US1MONM0007","2017-06","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","87.3","3,a,,N","",""
"US1MONM0007","2017-10","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","109.5","4,a,,N","",""
"US1MONM0007","2018-02","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","200.1","5,a,,N","",""
"US1MONM0007","2018-03","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","144.5","4,a,,N","",""
"US1MONM0007","2018-04","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","150.7","5,a,,N","",""
"US1MONM0007","2020-09","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","128.5","1,a,,N","",""
"US1MONM0007","2020-11","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","50.0","3,a,,N","",""
"US1MONM0007","2021-01","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","119.6","2,a,,N","",""
"US1MONM0007","2021-03","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","143.9","4,a,,N","",""
"US1MONM0007","2021-04","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","149.8","2,a,,N","",""
"US1MONM0007","2021-06","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","79.6","2,a,,N","",""
"US1MONM0007","2021-08","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","64.2","2,a,,N","",""
"US1MONM0007","2021-09","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","50.9","2,a,,N","",""
"US1MONM0007","2021-10","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","108.5","4,a,,N","",""
"US1MONM0007","2021-11","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","53.5","2,a,,N","",""
"US1MONM0007","2021-12","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","126.8","3,a,,N","",""
"US1MONM0007","2022-04","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","180.8","4,a,,N","",""
"US1MONM0007","2022-05","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","187.6","3,a,,N","",""
"US1MONM0007","2022-06","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","54.2","2,a,,N","",""
"US1MONM0007","2022-07","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","29.6","5,a,,N","",""
"US1MONM0007","2022-08","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","67.3","3,a,,N","",""
"US1MONM0007","2022-09","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","","","","","","","","","","","","","","","","","42.7","2,a,,N","",""
"US1MONM0007","2022-10","36.587109","-89.545051","91.7","NEW MADRID 0.2 SE, MO US","2","3,N","2","3,N","0","3,N","0","5,N","20221031","+,5,N","20221026",",3,N","0","5,,N,31,+","15.2","3,,N,26,","31.7",",a,,N","0","5,,,N"
