"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00146787","1951-10","39.46756","-100.74347","900.4","REXFORD, KS US","5",",0","3",",0","0",",0","0",",0","0",",0","7","","19511031","+,,0","19511004",",,0","","","19511027",",,0","0",",,0,31,+","0",",T,0,04,","6.4",",,0,27,","16.8",",,,0","0",",T,,0"
"USC00146787","1951-11","39.46756","-100.74347","900.4","REXFORD, KS US","3",",0","2",",0","0",",0","0","3,0","1",",0","4","","19511130","+,3,0","19511125",",,0","","","19511125",",,0","0","3,,0,30,+","51",",,0,25,","3.3",",,0,25,","7.1",",,,0","51",",,,0"
"USC00146787","1951-12","39.46756","-100.74347","900.4","REXFORD, KS US","2",",0","2",",0","0",",0","","","2",",0","4","","","","19511215",",,0","","","19511215",",,0","","","76",",,0,15,","7.6",",,0,15,","10.1",",,,0","101",",,,0"
"USC00146787","1952-01","39.46756","-100.74347","900.4","REXFORD, KS US","1",",0","1",",0","0",",0","4",",0","1",",0","3","","19520105","+,,0","19520104",",,0","","","19520104",",,0","102",",,0,05,+","102",",,0,04,","10.2",",,0,04,","10.2",",,,0","102",",,,0"
"USC00146787","1952-02","39.46756","-100.74347","900.4","REXFORD, KS US","4",",0","0",",0","0",",0","7",",0","4",",0","6","","19520229",",,0","19520229",",,0","","","19520214",",,0","102",",,0,29,","102",",,0,29,","2.3",",,0,14,","5.9",",,,0","305",",,,0"
"USC00146787","1952-03","39.46756","-100.74347","900.4","REXFORD, KS US","7",",0","6",",0","0",",0","16",",0","7",",0","3","","19520322",",,0","19520322",",,0","1","","19520313","+,,0","229",",,0,22,","229",",,0,22,","7.6",",,0,13,+","37.9",",,,0","559",",,,0"
"USC00146787","1952-04","39.46756","-100.74347","900.4","REXFORD, KS US","7",",0","6",",0","0",",0","0",",0","0",",0","","","19520430","+,,0","19520430","+,,0","","","19520421",",,0","0",",,0,30,+","0",",,0,30,+","14.7",",,0,21,","53.1",",,,0","0",",,,0"
"USC00146787","1952-05","39.46756","-100.74347","900.4","REXFORD, KS US","9",",0","6",",0","1",",0","0",",0","0",",0","","","19520531","+,,0","19520531","+,,0","","","19520522",",,0","0",",,0,31,+","0",",,0,31,+","33.0",",,0,22,","63.8",",,,0","0",",,,0"
"USC00146787","1952-06","39.46756","-100.74347","900.4","REXFORD, KS US","0",",0","0",",0","0",",0","0",",0","0",",0","","","19520630","+,,0","19520630","+,,0","","","19520630","+,,0","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0"
"USC00146787","1952-07","39.46756","-100.74347","900.4","REXFORD, KS US","5",",0","5",",0","1",",0","0",",0","0",",0","","","19520731","+,,0","19520731","+,,0","","","19520713",",,0","0",",,0,31,+","0",",,0,31,+","46.2",",,0,13,","90.9",",,,0","0",",,,0"
"USC00146787","1952-08","39.46756","-100.74347","900.4","REXFORD, KS US","9",",0","7",",0","0",",0","0",",0","0",",0","","","19520831","+,,0","19520831","+,,0","","","19520810",",,0","0",",,0,31,+","0",",,0,31,+","21.6",",,0,10,","59.8",",,,0","0",",,,0"
