"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CABS","1996-01","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","","0.0",",U","0",",U","7",",U","0",",U","1",",U","0",",U","19960126","+,,U","19960102",",,U","-1.1",",U,26,+","23.3",",U,02,","","","350.6",",U","7.02",",U","10.33",",,,U","3.72",",,,U"
"USR0000CABS","1996-02","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.6","","0.6","2,U","0","2,U","6","2,U","0","2,U","4","2,U","0","2,U","19960226","+,2,U","19960212","+,2,U","-2.2","2,U,26,+","23.9","2,U,12,+","","","238.0","2,U","9.54","2,U","12.58","2,,,U","6.50","2,,,U"
"USR0000CABS","1996-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","3.9","","3.3","4,U","0","4,U","2","4,U","0","1,U","6","1,U","0","1,U","19960328",",4,U","19960317",",1,U","-9.4","4,U,28,","28.9","1,U,17,","","","210.8","1,U","10.85","4,U","16.24","1,,,U","5.46","4,,,U"
"USR0000CABS","1996-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","16.7","","12.8",",U","0",",U","0",",U","0",",U","10",",U","0",",U","19960420","+,,U","19960430",",,U","2.2",",U,20,+","31.1",",U,30,","","","177.6",",U","12.84",",U","17.83",",,,U","7.85",",,,U"
"USR0000CABS","1996-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","43.6","","26.9",",U","0",",U","0",",U","0",",U","18",",U","2",",U","19960523",",,U","19960512",",,U","5.6",",U,23,","35.0",",U,12,","","","89.8",",U","16.30",",U","22.31",",,,U","10.30",",,,U"
"USR0000CABS","1996-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","184.2","","140.6",",U","0",",U","0",",U","0",",U","28",",U","9",",U","19960627",",,U","19960606",",,U","9.4",",U,27,","38.3",",U,06,","","","11.7",",U","22.63",",U","29.52",",,,U","15.74",",,,U"
"USR0000CABS","1996-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","488.3","","304.1",",U","0",",U","0",",U","0",",U","31",",U","27",",U","19960718",",,U","19960730",",,U","11.1",",U,18,","38.9",",U,30,","0.0","","0.0",",U","28.14",",U","34.86",",,,U","21.43",",,,U"
"USR0000CABS","1996-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","772.3","","284.0",",U","0",",U","0",",U","0",",U","31",",U","22",",U","19960827",",,U","19960811",",,U","12.8",",U,27,","40.0",",U,11,","0.0","","0.0",",U","27.50",",U","34.40",",,,U","20.59",",,,U"
"USR0000CABS","1996-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","896.0","","123.7",",U","0",",U","0",",U","0",",U","29",",U","5",",U","19960916","+,,U","19960920",",,U","9.4",",U,16,+","34.4",",U,20,","12.2","","12.2",",U","22.05",",U","28.34",",,,U","15.76",",,,U"
"USR0000CABS","1996-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","961.6","","65.6",",U","0",",U","0",",U","0",",U","17",",U","4",",U","19961020",",,U","19961008","+,,U","2.8",",U,20,","35.0",",U,08,+","131.5","","119.3",",U","16.60",",U","22.11",",,,U","11.09",",,,U"
"USR0000CABS","1996-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","963.5","","1.9","2,U","0","2,U","0","2,U","0","2,U","7","2,U","0","2,U","19961117","+,2,U","19961109",",2,U","2.2","2,U,17,+","24.4","2,U,09,","319.9","","188.4","2,U","11.67","2,U","15.58","2,,,U","7.77","2,,,U"
"USR0000CABS","1997-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","1.1","2,U","0","1,U","1","1,U","0","1,U","10","1,U","0","1,U","19970304",",1,U","19970326","+,1,U","0.0","1,U,04,","24.4","1,U,26,+","","","169.0","1,U","12.46","2,U","18.05","1,,,U","6.87","1,,,U"
"USR0000CABS","1997-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","0.8",",U","0",",U","0",",U","0",",U","10",",U","0",",U","19970409",",,U","19970425",",,U","2.8",",U,09,","25.6",",U,25,","","","154.3",",U","13.22",",U","18.70",",,,U","7.73",",,,U"
"USR0000CABS","1997-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","90.9",",U","0",",U","0",",U","0",",U","25",",U","4",",U","19970501",",,U","19970518",",,U","4.4",",U,01,","34.4",",U,18,","","","34.0",",U","20.17",",U","25.96",",,,U","14.38",",,,U"
"USR0000CABS","1997-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","87.7",",U","0",",U","0",",U","0",",U","28",",U","8",",U","19970630","+,,U","19970617",",,U","8.9",",U,30,+","34.4",",U,17,","","","17.6",",U","20.67",",U","28.09",",,,U","13.26",",,,U"
"USR0000CABS","1997-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","232.8",",U","0",",U","0",",U","0",",U","31",",U","22",",U","19970702","+,,U","19970719","+,,U","11.1",",U,02,+","36.1",",U,19,+","0.0","U","0.0",",U","25.84",",U","32.72",",,,U","18.97",",,,U"
"USR0000CABS","1997-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","181.9",",U","0",",U","0",",U","0",",U","30",",U","10",",U","19970827","+,,U","19970805",",,U","14.4",",U,27,+","41.1",",U,05,","1.6","U","1.6",",U","24.15",",U","30.21",",,,U","18.08",",,,U"
"USR0000CABS","1997-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","127.8",",U","0",",U","0",",U","0",",U","27",",U","5",",U","19970918",",,U","19970928","+,,U","9.4",",U,18,","33.3",",U,28,+","14.9","U","13.3",",U","22.15",",U","28.07",",,,U","16.23",",,,U"
"USR0000CABS","1997-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","24.8",",U","0",",U","0",",U","0",",U","15",",U","0",",U","19971011",",,U","19971015",",,U","5.0",",U,11,","28.3",",U,15,","110.0","U","95.1",",U","16.06",",U","21.18",",,,U","10.95",",,,U"
"USR0000CABS","1997-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","9.0",",U","0",",U","0",",U","0",",U","5",",U","0",",U","19971129",",,U","19971101",",,U","3.3",",U,29,","27.8",",U,01,","357.0","U","247.0",",U","10.40",",U","13.05",",,,U","7.75",",,,U"
"USR0000CABS","1997-12","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","","","0.0",",U","0",",U","0",",U","0",",U","2",",U","0",",U","19971222","+,,U","19971229",",,U","0.6",",U,22,+","22.2",",U,29,","684.2","U","327.2",",U","7.78",",U","11.45",",,,U","4.11",",,,U"
"USR0000CABS","1998-01","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","3",",U","0",",U","0",",U","0",",U","19980106",",,U","19980129",",,U","-1.1",",U,06,","12.2",",U,29,","1074.3","U","390.1",",U","5.75",",U","7.69",",,,U","3.81",",,,U"
"USR0000CABS","1998-02","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","3",",U","0",",U","0",",U","0",",U","19980220","+,,U","19980228",",,U","0.0",",U,20,+","14.4",",U,28,","1446.8","U","372.5",",U","5.03",",U","7.60",",,,U","2.46",",,,U"
"USR0000CABS","1998-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","5",",U","0",",U","2",",U","0",",U","19980328","+,,U","19980316",",,U","0.0",",U,28,+","23.3",",U,16,","1726.3","U","279.5",",U","9.32",",U","13.52",",,,U","5.12",",,,U"
"USR0000CABS","1998-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","8.1","U","8.1","3,U","0","2,U","2","2,U","0","1,U","9","1,U","0","1,U","19980414","+,2,U","19980428",",1,U","0.0","2,U,14,+","27.2","1,U,28,","1946.1","U","219.8","1,U","10.72","3,U","15.54","1,,,U","5.91","2,,,U"
"USR0000CABS","1998-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","8.6","U","0.5","1,U","0",",U","0",",U","0","1,U","2","1,U","0","1,U","19980517",",,U","19980531",",1,U","3.3",",U,17,","24.4","1,U,31,","2176.6","U","230.5","1,U","10.70","1,U","14.71","1,,,U","6.69",",,,U"
"USR0000CABS","1998-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","50.2","U","41.6",",U","0",",U","0",",U","0",",U","24",",U","0",",U","19980626",",,U","19980615",",,U","8.9",",U,26,","30.6",",U,15,","2208.7","U","32.1",",U","18.65",",U","23.85",",,,U","13.46",",,,U"
"USR0000CABS","1998-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","262.1","U","211.9","3,U","0","3,U","0","3,U","0","3,U","28","3,U","12","3,U","19980731",",3,U","19980719",",3,U","14.4","3,U,31,","40.0","3,U,19,","0.0","U","0.0","3,U","25.90","3,U","31.96","3,,,U","19.84","3,,,U"
"USR0000CABS","1998-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","549.8","U","287.7",",U","0",",U","0",",U","0",",U","31",",U","22",",U","19980823",",,U","19980812",",,U","12.8",",U,23,","41.1",",U,12,","0.0","U","0.0",",U","27.61",",U","34.34",",,,U","20.89",",,,U"
"USR0000CABS","1998-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","720.9","U","171.1",",U","0",",U","0",",U","0",",U","28",",U","11",",U","19980927","+,,U","19980902",",,U","9.4",",U,27,+","41.7",",U,02,","12.6","U","12.6",",U","23.62",",U","29.70",",,,U","17.53",",,,U"
"USR0000CABS","1998-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","735.0","U","14.1",",U","0",",U","0",",U","0",",U","17",",U","0",",U","19981031",",,U","19981021",",,U","5.6",",U,31,","27.8",",U,21,","99.4","U","86.8",",U","15.99",",U","21.49",",,,U","10.49",",,,U"
"USR0000CABS","1998-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","735.0","U","0.0",",U","0",",U","0",",U","0",",U","0",",U","0",",U","19981129",",,U","19981102",",,U","0.6",",U,29,","18.9",",U,02,","403.9","U","304.5",",U","8.18",",U","11.68",",,,U","4.69",",,,U"
"USR0000CABS","1998-12","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","736.7","U","1.7",",U","0",",U","11",",U","0",",U","3",",U","0",",U","19981221","+,,U","19981216",",,U","-6.1",",U,21,+","25.0",",U,16,","767.7","U","363.8",",U","6.65",",U","10.82",",,,U","2.48",",,,U"
"USR0000CABS","1999-01","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","3",",U","0",",U","1",",U","0",",U","19990124",",,U","19990102",",,U","-1.1",",U,24,","23.3",",U,02,","1061.4","U","293.7",",U","8.86",",U","12.78",",,,U","4.94",",,,U"
"USR0000CABS","1999-02","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","4",",U","0",",U","0",",U","0",",U","19990210",",,U","19990203",",,U","-1.7",",U,10,","15.0",",U,03,","1420.3","U","358.9",",U","5.52",",U","8.95",",,,U","2.08",",,,U"
"USR0000CABS","1999-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","4",",U","0",",U","0",",U","0",",U","19990331","+,,U","19990316",",,U","-0.6",",U,31,+","18.3",",U,16,","1764.6","U","344.3",",U","7.23",",U","11.43",",,,U","3.02",",,,U"
"USR0000CABS","1999-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","7.2","U","7.2",",U","0",",U","6",",U","0",",U","13",",U","0",",U","19990409",",,U","19990413",",,U","-1.1",",U,09,","26.1",",U,13,","1945.3","U","180.7",",U","12.55",",U","18.32",",,,U","6.78",",,,U"
"USR0000CABS","1999-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","51.0","U","43.8",",U","0",",U","0",",U","0",",U","24",",U","1",",U","19990515","+,,U","19990523",",,U","3.3",",U,15,+","34.4",",U,23,","2040.0","U","94.7",",U","16.69",",U","23.60",",,,U","9.78",",,,U"
"USR0000CABS","1999-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","173.3","U","122.3",",U","0",",U","0",",U","0",",U","27",",U","8",",U","19990602",",,U","19990629",",,U","4.4",",U,02,","38.9",",U,29,","2079.2","U","39.2",",U","21.10",",U","28.37",",,,U","13.83",",,,U"
"USR0000CABS","1999-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","361.3","U","188.0",",U","0",",U","0",",U","0",",U","31",",U","10",",U","19990704",",,U","19990712",",,U","8.3",",U,04,","43.3",",U,12,","1.7","U","1.7",",U","24.35",",U","31.45",",,,U","17.24",",,,U"
"USR0000CABS","1999-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","540.4","U","179.1",",U","0",",U","0",",U","0",",U","30",",U","13",",U","19990831",",,U","19990823",",,U","9.4",",U,31,","38.3",",U,23,","7.0","U","5.3",",U","23.94",",U","30.32",",,,U","17.55",",,,U"
"USR0000CABS","1999-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","757.7","U","217.3",",U","0",",U","0",",U","0",",U","30",",U","14",",U","19990901",",,U","19990922","+,,U","11.1",",U,01,","36.7",",U,22,+","7.3","U","0.3",",U","25.57",",U","31.56",",,,U","19.57",",,,U"
"USR0000CABS","1999-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","839.5","U","81.8",",U","0",",U","0",",U","0",",U","26",",U","1",",U","19991029",",,U","19991008",",,U","5.6",",U,29,","32.2",",U,08,","40.9","U","33.6",",U","19.89",",U","25.27",",,,U","14.51",",,,U"
"USR0000CABS","1999-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","841.1","U","1.6",",U","0",",U","0",",U","0",",U","7",",U","0",",U","19991122",",,U","19991113","+,,U","0.6",",U,22,","24.4",",U,13,+","264.6","U","223.7",",U","10.93",",U","14.01",",,,U","7.85",",,,U"
"USR0000CABS","1999-12","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","841.1","U","0.0",",U","0",",U","2",",U","0",",U","3",",U","0",",U","19991210",",,U","19991220",",,U","-0.6",",U,10,","24.4",",U,20,","515.2","U","250.6",",U","10.25",",U","14.28",",,,U","6.22",",,,U"
"USR0000CABS","2000-01","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","0",",U","0",",U","0",",U","0",",U","20000131","+,,U","20000107",",,U","0.6",",U,31,+","15.6",",U,07,","881.5","U","366.3",",U","6.52",",U","9.67",",,,U","3.36",",,,U"
"USR0000CABS","2000-02","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","0",",U","0",",U","20000223",",,U","20000206","+,,U","0.0",",U,23,","15.6",",U,06,+","1210.0","U","328.5",",U","7.01",",U","9.76",",,,U","4.26",",,,U"
"USR0000CABS","2000-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","1",",U","0",",U","6",",U","0",",U","20000308",",,U","20000331",",,U","0.0",",U,08,","24.4",",U,31,","1450.7","U","240.7",",U","10.57",",U","15.77",",,,U","5.37",",,,U"
"USR0000CABS","2000-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","8.0","U","8.0",",U","0",",U","0",",U","0",",U","11",",U","0",",U","20000428",",,U","20000402",",,U","2.8",",U,28,","28.3",",U,02,","1588.9","U","138.2",",U","14.00",",U","18.94",",,,U","9.05",",,,U"
"USR0000CABS","2000-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","55.3","U","47.3",",U","0",",U","0",",U","0",",U","19",",U","4",",U","20000510",",,U","20000523",",,U","2.8",",U,10,","35.0",",U,23,","1699.2","U","110.3",",U","16.30",",U","22.17",",,,U","10.42",",,,U"
"USR0000CABS","2000-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","246.3","U","191.0",",U","0",",U","0",",U","0",",U","27",",U","15",",U","20000609",",,U","20000628",",,U","7.8",",U,09,","40.6",",U,28,","1715.3","U","16.1",",U","24.16",",U","30.51",",,,U","17.81",",,,U"
"USR0000CABS","2000-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","437.8","U","191.5",",U","0",",U","0",",U","0",",U","30",",U","15",",U","20000705",",,U","20000731",",,U","12.2",",U,05,","41.1",",U,31,","3.6","U","3.6",",U","24.39",",U","31.06",",,,U","17.73",",,,U"
"USR0000CABS","2000-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","665.2","U","227.4",",U","0",",U","0",",U","0",",U","31",",U","20",",U","20000831",",,U","20000802",",,U","12.8",",U,31,","39.4",",U,02,","4.7","U","1.1",",U","25.63",",U","32.54",",,,U","18.72",",,,U"
"USR0000CABS","2000-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","806.8","U","141.6",",U","0",",U","0",",U","0",",U","27",",U","10",",U","20000902",",,U","20000919",",,U","8.9",",U,02,","39.4",",U,19,","25.6","U","20.9",",U","22.36",",U","28.57",",,,U","16.14",",,,U"
"USR0000CABS","2000-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","859.0","U","52.2",",U","0",",U","0",",U","0",",U","16",",U","2",",U","20001031","+,,U","20001001",",,U","5.0",",U,31,+","34.4",",U,01,","146.9","U","121.3",",U","16.10",",U","21.37",",,,U","10.83",",,,U"
"USR0000CABS","2000-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","859.0","U","0.0",",U","0",",U","3",",U","0",",U","2",",U","0",",U","20001114",",,U","20001102",",,U","-1.1",",U,14,","21.7",",U,02,","429.9","U","283.0",",U","8.90",",U","12.89",",,,U","4.91",",,,U"
"USR0000CABS","2000-12","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","859.0","U","0.0",",U","0",",U","0",",U","0",",U","2",",U","0",",U","20001224","+,,U","20001228","+,,U","2.2",",U,24,+","21.1",",U,28,+","671.0","U","241.1",",U","10.55",",U","14.63",",,,U","6.48",",,,U"
"USR0000CABS","2001-01","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0","2,U","0","1,U","6","1,U","0","1,U","0","1,U","0","1,U","20010126","+,1,U","20010102","+,1,U","-1.1","1,U,26,+","20.6","1,U,02,+","987.8","U","316.8","1,U","7.46","2,U","11.55","1,,,U","3.36","1,,,U"
"USR0000CABS","2001-02","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","8",",U","0",",U","0",",U","0",",U","20010212",",,U","20010227",",,U","-1.1",",U,12,","20.6",",U,27,","1318.4","U","330.6",",U","6.53",",U","10.35",",,,U","2.70",",,,U"
"USR0000CABS","2001-03","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","0",",U","0",",U","14",",U","0",",U","20010304",",,U","20010331","+,,U","0.6",",U,04,","25.0",",U,31,+","1484.4","U","166.0",",U","12.98",",U","18.25",",,,U","7.71",",,,U"
"USR0000CABS","2001-04","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","5.9","U","5.9",",U","0",",U","3",",U","0",",U","7",",U","0",",U","20010403",",,U","20010425","+,,U","-0.6",",U,03,","25.6",",U,25,+","1711.1","U","226.7",",U","10.97",",U","16.39",",,,U","5.56",",,,U"
"USR0000CABS","2001-05","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","148.2","U","142.3",",U","0",",U","0",",U","0",",U","28",",U","12",",U","20010502",",,U","20010531",",,U","4.4",",U,02,","35.6",",U,31,","1734.7","U","23.6",",U","22.16",",U","28.80",",,,U","15.52",",,,U"
"USR0000CABS","2001-06","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","279.7","U","131.5","2,U","0","2,U","0","2,U","0","2,U","25","2,U","12","2,U","20010627",",2,U","20010621",",2,U","10.0","2,U,27,","40.0","2,U,21,","1752.5","U","17.8","2,U","22.40","2,U","29.29","2,,,U","15.50","2,,,U"
"USR0000CABS","2001-07","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","512.4","U","232.7",",U","0",",U","0",",U","0",",U","31",",U","18",",U","20010716",",,U","20010724",",,U","13.3",",U,16,","38.9",",U,24,","0.0","U","0.0",",U","25.84",",U","32.57",",,,U","19.10",",,,U"
"USR0000CABS","2001-08","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","759.5","U","247.1",",U","0",",U","0",",U","0",",U","31",",U","18",",U","20010823","+,,U","20010807",",,U","14.4",",U,23,+","40.6",",U,07,","0.0","U","0.0",",U","26.30",",U","33.07",",,,U","19.53",",,,U"
"USR0000CABS","2001-09","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","929.4","U","169.9",",U","0",",U","0",",U","0",",U","28",",U","9",",U","20010928","+,,U","20010907",",,U","12.2",",U,28,+","35.0",",U,07,","5.3","U","5.3",",U","23.82",",U","29.87",",,,U","17.77",",,,U"
"USR0000CABS","2001-10","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","1016.5","U","87.1",",U","0",",U","0",",U","0",",U","25",",U","4",",U","20011023",",,U","20011002","+,,U","7.8",",U,23,","37.8",",U,02,+","48.1","U","42.8",",U","19.76",",U","25.12",",,,U","14.40",",,,U"
"USR0000CABS","2001-11","40.3983","-122.8333","579.1","ARBUCKLE BASIN CALIFORNIA, CA US","1017.6","U","1.1",",U","0",",U","4",",U","0",",U","6",",U","0",",U","20011124",",,U","20011103",",,U","-0.6",",U,24,","24.4",",U,03,","291.3","U","243.2",",U","10.26",",U","13.86",",,,U","6.67",",,,U"
