"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1MNBK0015","2020-04","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","13","1,N","3","1,N","0","1,N","","","","","","","","","20200402",",1,N","","","","","16.5","1,,N,02,","34.9","1,,,N","",""
"US1MNBK0015","2020-05","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","9",",N","5",",N","0",",N","","","","","","","","","20200526",",,N","","","","","7.1",",,N,26,","28.8",",,,N","",""
"US1MNBK0015","2020-06","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","11",",N","7",",N","1",",N","","","","","","","","","20200618",",,N","","","","","59.7",",,N,18,","127.9",",,,N","",""
"US1MNBK0015","2020-07","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","13","1,N","9","1,N","3","1,N","","","","","","","","","20200708",",1,N","","","","","51.1","1,,N,08,","210.4","1,,,N","",""
"US1MNBK0015","2020-08","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","16",",N","9",",N","1",",N","","","","","","","","","20200815",",,N","","","","","66.8",",,N,15,","139.6",",,,N","",""
"US1MNBK0015","2020-09","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","10",",N","5",",N","0",",N","","","","","","","","","20200912",",,N","","","","","13.2",",,N,12,","34.6",",,,N","",""
"US1MNBK0015","2020-10","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","10","1,N","3","1,N","0","1,N","","","","","","","","","20201012",",1,N","","","","","22.9","1,,N,12,","44.5","1,,,N","",""
"US1MNBK0015","2020-11","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","6",",N","2",",N","0",",N","3","3,N","1",",N","20201117",",3,N","20201116",",,N","20201124",",,N","38","3,,N,17,","36",",,N,16,","3.6",",,N,24,","10.1",",,,N","58",",,,N"
"US1MNBK0015","2020-12","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","5","5,N","2","5,N","0","5,N","","","2","5,N","","","20201221",",5,N","20201221",",5,N","","","28","5,,N,21,","3.3","5,,N,21,","10.4","5,,,N","94","5,,,N"
"US1MNBK0015","2021-04","46.7415","-96.1109","418.5","LAKE PARK 9.9 S, MN US","12",",N","5",",N","0",",N","","","","","","","","","20210408",",,N","","","","","20.1",",,N,08,","58.7",",,,N","",""
