"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0010D39S","2008-07","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","8.2",",T","","","","","","","0",",","0",",T","0",",T","0",",T","27",",T","0",",T","20080712",",,T","20080731","+,,T","","","20080704",",,T","2.2",",T,12,","0",",,T,31,+","","","31.4",",T,04,","72.6","T","72.6",",T","","","16.25",",T","24.99",",,,T","7.52",",,,T"
"USS0010D39S","2008-08","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","18.3",",T","","","","","","","0",",","0",",T","0",",T","0",",T","26",",T","0",",T","20080822",",,T","20080831","+,,T","","","20080825",",,T","1.6",",T,22,","0",",,T,31,+","","","31.7",",T,25,","155.2","T","82.6",",T","","","16.26",",T","24.96",",,,T","7.55",",,,T"
"USS0010D39S","2008-09","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","0.0",",T","","","","","","","0",",","0",",T","6",",T","0",",T","10",",T","0",",T","20080914","+,,T","20080930","+,,T","","","20080916",",,T","-1.3",",T,14,+","0",",,T,30,+","","","25.7",",T,16,","402.6","T","247.4",",T","","","10.09",",T","17.34",",,,T","2.83",",,,T"
"USS0010D39S","2008-10","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","0.0",",T","11",",T","11",",T","0",",T","10",",","0",",T","14",",T","3",",T","2",",T","0",",T","20081013",",,T","20081011",",,T","20081011",",,T","20081001",",,T","-9.3",",T,13,","406",",,T,11,","20.3",",,T,11,","23.2",",T,01,","777.8","T","375.2",",T","70.9",",,,T","6.23",",T","12.21",",,,T","0.25",",,,T"
"USS0010D39S","2008-11","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","0.0",",T","9",",T","9",",T","0",",T","1",",","0",",T","17",",T","0",",T","0",",T","0",",T","20081106",",,T","20081113",",,T","20081113",",,T","20081117",",,T","-9.4",",T,06,","25",",,T,13,","15.2",",,T,13,","16.0",",T,17,","1223.4","T","445.6",",T","40.4",",,,T","3.48",",T","7.95",",,,T","-0.99",",,,T"
"USS0010D39S","2008-12","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","","","0.0",",T","14",",T","14",",T","0",",T","24",",","9",",T","29",",T","15",",T","0",",T","0",",T","20081214",",,T","20081224",",,T","20081229","+,,T","20081206",",,T","-30.4",",T,14,","229",",,T,24,","7.6",",,T,29,+","12.2",",T,06,","1984.5","T","761.1",",T","63.3",",,,T","-6.22",",T","-0.66",",,,T","-11.77",",,,T"
"USS0010D39S","2009-01","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","0.0","T","0.0",",T","8",",T","8",",T","0",",T","31",",","5",",T","28",",T","9",",T","0",",T","0",",T","20090126",",,T","20090125","+,,T","20090124","+,,T","20090121",",,T","-25.3",",T,26,","279",",,T,25,+","5.1",",,T,24,+","11.9",",T,21,","2626.8","T","642.3",",T","25.2",",,,T","-2.39",",T","2.50",",,,T","-7.27",",,,T"
"USS0010D39S","2009-02","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","0.0","T","0.0",",T","8",",T","8",",T","0",",T","28",",","0",",T","25",",T","4",",T","0",",T","0",",T","20090214",",,T","20090226",",,T","20090226","+,,T","20090204",",,T","-16.3",",T,14,","432",",,T,26,","7.6",",,T,26,+","13.8",",T,04,","3161.8","T","535.0",",T","30.2",",,,T","-0.78",",T","4.58",",,,T","-6.13",",,,T"
"USS0010D39S","2009-03","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","0.0","T","0.0",",T","17",",T","17",",T","0",",T","31",",","3",",T","28",",T","6",",T","0",",T","0",",T","20090310",",,T","20090331",",,T","20090329","+,,T","20090321",",,T","-25.6",",T,10,","889",",,T,31,","17.8",",,T,29,+","15.8",",T,21,","3770.5","T","608.7",",T","111.4",",,,T","-1.30",",T","4.69",",,,T","-7.29",",,,T"
"USS0010D39S","2009-04","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","0.0","T","0.0",",T","14",",T","14",",T","1",",T","30",",","0",",T","25",",T","1",",T","0",",T","0",",T","20090405",",,T","20090403",",,T","20090403",",,T","20090422",",,T","-14.5",",T,05,","1092",",,T,03,","30.5",",,T,03,","19.9",",T,22,","4243.0","T","472.5",",T","98.8",",,,T","2.58",",T","8.05",",,,T","-2.89",",,,T"
"USS0010D39S","2009-05","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","0.0","T","0.0",",T","11",",T","11",",T","0",",T","9",",","0",",T","13",",T","0",",T","8",",T","0",",T","20090501",",,T","20090501",",,T","20090524",",,T","20090518",",,T","-6.8",",T,01,","381",",,T,01,","10.2",",,T,24,","26.2",",T,18,","4548.1","T","305.1",",T","55.8",",,,T","8.49",",T","15.87",",,,T","1.11",",,,T"
"USS0010D39S","2009-06","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","1.2","T","1.2",",T","16",",T","16",",T","0",",T","0",",","0",",T","1",",T","0",",T","6",",T","0",",T","20090611",",,T","20090630","+,,T","20090617",",,T","20090625",",,T","0.0",",T,11,","0",",,T,30,+","12.7",",,T,17,","28.6",",T,25,","4770.5","T","222.4",",T","83.6",",,,T","10.96",",T","17.36",",,,T","4.56",",,,T"
"USS0010D39S","2009-07","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","5.2","T","4.0",",T","14",",T","14",",T","0",",T","0",",","0",",T","0",",T","0",",T","22",",T","0",",T","20090709",",,T","20090731","+,,T","20090713",",,T","20090723",",,T","1.5",",T,09,","0",",,T,31,+","15.2",",,T,13,","30.7",",T,23,","112.0","T","112.0",",T","80.9",",,,T","14.85",",T","22.69",",,,T","7.01",",,,T"
"USS0010D39S","2009-08","45.5","-110.08","1930.9","EAST BOULDER MINE, MT US","6.5","T","1.3",",T","8",",T","8",",T","0",",T","0",",","0",",T","0",",T","0",",T","22",",T","0",",T","20090817",",,T","20090831","+,,T","20090806",",,T","20090821",",,T","0.8",",T,17,","0",",,T,31,+","10.2",",,T,06,","29.6",",T,21,","217.5","T","105.5",",T","30.3",",,,T","14.97",",T","22.85",",,,T","7.10",",,,T"
